#,timestamp,shoulder_pan_joint_angle,shoulder_lift_joint_angle,elbow_joint_angle,wrist_1_joint_angle,wrist_2_joint_angle,wrist_3_joint_angle,shoulder_pan_joint_velocity,shoulder_lift_joint_velocity,elbow_joint_velocity,wrist_1_joint_velocity,wrist_2_joint_velocity,wrist_3_joint_velocity
21,2024-10-27T10:39:10.190757,0.6734998608388495,0.3812480564262106,-0.013158856821766434,-0.40403986501103467,-0.6866587176606159,-0.7852879214372452,-1.1609263862590233,-2.0934166080983516,-2.4649775403758296,-2.1760497313487464,-1.3040511541167952,-0.08263312325039456
22,2024-10-27T10:39:10.521377,0.6295492377576168,0.3104088950414471,-0.09190526042451586,-0.46959347557955744,-0.7214544981821326,-0.7800023706210044,-1.373456971288524,-2.2137237932738665,-2.4608251125859257,-2.048550330266342,-1.0873681412973986,0.1651734630075262
23,2024-10-27T10:39:10.857130,0.5792414478546365,0.2364352351768476,-0.16972360782884013,-0.5304051471802939,-0.7489650556834767,-0.7668403823571414,-1.5721184344681345,-2.3116768707687316,-2.4318233563851317,-1.9003647375230113,-0.8597049219170031,0.41131213324572014
24,2024-10-27T10:39:11.190124,0.5230844974837661,0.16007406033738805,-0.24582809200556383,-0.5858608056187414,-0.7689125894893302,-0.7459348659561296,-1.7549046990896993,-2.386286713733109,-2.3782651305226135,-1.7329893262014853,-0.62336043143292,0.6532973875316179
25,2024-10-27T10:39:11.521433,0.4616454576226143,0.08209646307317288,-0.3194502124581766,-0.6354004615394074,-0.7810956700807911,-0.71749692461258,-1.9199699956609917,-2.436799914506722,-2.300691264144148,-1.5481142475208112,-0.3807212684831526,0.8886856669859242
26,2024-10-27T10:39:11.849720,0.3955447376090691,0.003289858513053818,-0.3898465355147472,-0.6785238651793006,-0.7853912731238162,-0.6818137236923542,-2.065647500423285,-2.4627063925037187,-2.1998850955178284,-1.3476063637466613,-0.1342375950945349,1.1151000287570556
27,2024-10-27T10:39:12.182665,0.3254498202688761,-0.07554996692659721,-0.45630620149589074,-0.7147955578730474,-0.7817560217647671,-0.63924559094645,-2.1904661668810377,-2.463744544989101,-2.0768645619107415,-1.1334903966795888,0.11360160497028386,1.3302541483095098
28,2024-10-27T10:39:12.514913,0.2520685216967298,-0.15362689136609714,-0.5181581029516745,-0.7438492692997084,-0.7702266246484045,-0.5902223779336113,-2.2931655803795703,-2.4399038887343707,-1.9328719204932416,-0.9079284820831561,0.3602936598863304,1.5319754066512057
29,2024-10-27T10:39:12.847216,0.176141843753392,-0.23015249667415127,-0.5747776614818494,-0.7653916160680364,-0.7509195052352414,-0.535239119393885,-2.372708685729303,-2.3914251658766896,-1.769361204067963,-0.6731983365102495,0.6033474816613463,1.7182268293664453
30,2024-10-27T10:39:13.180701,0.0984364914540682,-0.30435402988736643,-0.6255931347073235,-0.7792050642919988,-0.7240296261613918,-0.4748510344046325,-2.428292259353875,-2.3187979129129794,-1.5879835382960692,-0.4316702569988247,0.8403087210578039,1.887127655914146
31,2024-10-27T10:39:13.508508,0.0197371308072001,-0.37548220644343355,-0.6700913897052931,-0.7851501262405708,-0.6898285205124937,-0.40966791979713685,-2.459355020214626,-2.2227555173770956,-1.3905704686865508,-0.1857831858928757,1.068784551528065,2.0369723314842374
32,2024-10-27T10:39:13.842098,-0.05916153471623517,-0.44281877643118733,-0.7078230846080651,-0.7831667688801055,-0.64866154989183,-0.34034799244891806,-2.46558329760735,-2.1042678121173037,-1.1791154657116225,0.061979917514540184,1.286467831895738,2.166247729631835
33,2024-10-27T10:39:14.174933,-0.13746278907138512,-0.5056837774538158,-0.738407206041977,-0.7732750200858688,-0.600944416970592,-0.267591242632053,-2.4469141985984337,-1.9645312819571368,-0.9557537948097451,0.3091171498198969,1.491160403788687,2.273648431777032
34,2024-10-27T10:39:14.506727,-0.21437594885108596,-0.5634424008660515,-0.7615349165875057,-0.7555747664012353,-0.5471589677364199,-0.19213236553518379,-2.4035362431156493,-1.804956981632364,-0.722740954547773,0.5531329276447952,1.6807952885678752,2.35808990927716
35,2024-10-27T10:39:14.840708,-0.2891243475800535,-0.6155114020503115,-0.77697267340904,-0.730244744386766,-0.4878483258289863,-0.11473334233645506,-2.335887460280234,-1.6271562870081253,-0.482429900672945,0.7915631879521656,1.853457559607299,2.4187194749602705
36,2024-10-27T10:39:15.173481,-0.36095317846657204,-0.6613649900010345,-0.784564586562502,-0.6975407357444896,-0.4236114080959304,-0.03617574574345478,-2.2446509652037023,-1.4329246234600934,-0.23724728604568984,1.0220002700711368,2.0074036791579952,2.4549248935312566
37,2024-10-27T10:39:15.506126,-0.4291371164158434,-0.7005401367444016,-0.7842339931667095,-0.657792984442963,-0.3550968767508662,0.042747152301439134,-2.1307480609147427,-1.2242233357302288,0.010331043618517423,1.2421172281727149,2.1410791045332687,2.46634056390295
38,2024-10-27T10:39:15.836887,-0.4929876423381602,-0.732641252979089,-0.775984231542545,-0.6114028619248906,-0.28299658920438503,0.12123839105419824,-1.995328935072399,-1.0031598823339793,0.25780505075513926,1.449691328689761,2.2531339858275348,2.45285121102372
39,2024-10-27T10:39:16.167078,-0.5518599957912885,-0.7573441827235954,-0.7598986075027064,-0.5588388140719327,-0.208038611711418,0.19850536865166313,-1.8397610454102578,-0.7719665545158239,0.5026757512449557,1.642626495404932,2.342436796655218,2.4145930499207755
40,2024-10-27T10:39:16.492177,-0.6051596857495172,-0.774399476632337,-0.7361395531324381,-0.5006316308540948,-0.1309798673829213,0.2737678457782426,-1.6656153111946437,-0.5329779346481748,0.742470449070886,1.818974475557433,2.4080857602655192,2.351952410205606
41,2024-10-27T10:39:16.822927,-0.6523484937538434,-0.7836349109266649,-0.7049469865558518,-0.4373690864306446,-0.052598492802008096,0.34626582449602006,-1.4746502501351935,-0.2886073216977478,0.9747677055183214,1.9769545132328168,2.449417955653536,2.2655618349305437
42,2024-10-27T10:39:17.156323,-0.6929499088236944,-0.7849572265047345,-0.6666358892508573,-0.3696900038266092,0.02631401957283684,0.4152672226781257,-1.268794220932844,-0.041322361814675294,1.1972217907810767,2.1149713313761036,2.466016011713902,2.1562936931907997
43,2024-10-27T10:39:17.487856,-0.7265539392486248,-0.778353070668748,-0.6215931253768959,-0.29827780411956667,0.10496081387172917,0.4800752665491812,-1.0501259507790717,0.20637986987457801,1.4075863710612904,2.2316312408450774,2.457712321840383,2.0252513709704822
44,2024-10-27T10:39:17.822607,-0.7528212526706832,-0.7638891319600429,-0.570273535233798,-0.2238536052768152,0.1825477174368856,0.5400355266832276,-0.8208535444393318,0.4519980846470372,1.6037371919718206,2.3257562138359975,2.424590736411153,1.8737581291889622
45,2024-10-27T10:39:18.152144,-0.771486602651041,-0.7417114667404662,-0.5131953422998804,-0.14716894033062766,0.25829126035116085,0.5945425264098384,-0.5832921868861788,0.6930520381117731,1.7836935291849227,2.3963957795683584,2.366985716071099,1.703343741456585
46,2024-10-27T10:39:18.484250,-0.7823615071195192,-0.7120440243201945,-0.4509349202288674,-0.06899816842322201,0.33142658689065163,0.6430458558969728,-0.3398407646399458,0.9271075756334879,1.9456381897191548,2.4428366221064244,2.285478954359085,1.5157290464729496
47,2024-10-27T10:39:18.816508,-0.7853361516601358,-0.6751863855252042,-0.3841209726483057,0.009869344645564115,0.40121517901183057,0.6850557301707683,-0.09295764189426797,1.1518012123434482,2.087935861892551,2.464609783399564,2.18089350378684,1.3128085710561062
48,2024-10-27T10:39:19.146021,-0.7803804984133462,-0.6315107375402657,-0.31342818453168847,0.08863719740730794,0.46695231388165764,0.7201479349475739,0.15486416396217464,1.364863999529327,2.2091496286442864,2.4614953988044923,2.0542854646820943,1.096631399275175
49,2024-10-27T10:39:19.481722,-0.7675445893973297,-0.5814581155753922,-0.2395704092525065,0.1665099947599825,0.5279741801448236,0.7479681103353748,0.40112215675051527,1.5641444364022947,2.3080554774744346,2.4335249172710776,1.9069333207239332,0.8693804808687775
50,2024-10-27T10:39:19.811357,-0.746958041185389,-0.525533949307268,-0.16329346011712673,0.24270137984068313,0.5836645810682622,0.7682353291479516,0.643329631623147,1.7476301958788776,2.383654660480616,2.380980783771893,1.7403250288574574,0.6333505878930231
51,2024-10-27T10:39:20.140944,-0.7188287360421957,-0.46430295906753877,-0.08536757916735471,0.3164419746305225,0.6334611568748413,0.7807449336980614,0.879040785724791,1.9134684449915382,2.4351837796803735,2.304393587182478,1.5561429939555935,0.3909251421909326
52,2024-10-27T10:39:20.474513,-0.683440722735741,-0.3983834533160805,-0.0065796593024550435,0.3869871491077358,0.6768610634332862,0.7853706024238165,1.1058754158267081,2.0599845547330693,2.4621224957781123,2.204536702412914,1.3562470799514033,0.14455214767984656
53,2024-10-27T10:39:20.804712,-0.6411513482225255,-0.3284410849831757,0.07227470173861708,0.4536245404963478,0.713426049961143,0.7820656254795239,1.3215429535379912,2.185699010403288,2.464198782533519,2.0824184808941384,1.1426558289955313,-0.10328052950914622
54,2024-10-27T10:39:21.136026,-0.5923876491701257,-0.25518212972882354,0.15039923529617016,0.5156812466812972,0.7427868844662958,0.770863376410121,1.5238655953874942,2.289342351698503,2.4413916736735315,1.9392720682796671,0.9175260782860245,-0.3500702834188376
55,2024-10-27T10:39:21.465572,-0.5376420397554308,-0.1793463539951184,0.22700504248365164,0.5725306211511352,0.7646470822390827,0.7518769751462538,1.7108002942092129,2.3698679916782837,2.393931474608794,1.7765429521824345,0.6831311803995905,-0.5933250394958492
56,2024-10-27T10:39:21.799207,-0.47746733928300733,-0.10169954486983904,0.30131856046181477,0.6235986008532175,0.7787858997448223,0.7252981457230565,1.8804593897632313,2.426462785164978,2.3222974368175957,1.5958743656900711,0.44183804705436,-0.830588419474916
57,2024-10-27T10:39:22.130235,-0.4124711898345359,-0.02302577719444437,0.37258937384999685,0.6683695030629144,0.785060563684533,0.6913952802573587,2.0311296702647303,2.458555239856081,2.227212918380688,1.3990906940530277,0.1960832481159613,-1.059464545803054
58,2024-10-27T10:39:22.459933,-0.34330992031970997,0.05588050399704384,0.4400977923951451,0.7063912327302478,0.7834077127148553,0.6505107287332045,2.161289672338308,2.465821287234004,2.109638079535882,1.1881790521041682,-0.051651592802428405,-1.2776422351298198
59,2024-10-27T10:39:22.792398,-0.2706819188891933,0.13422250575701714,0.5031621183795526,0.7372798477203544,0.7738440372687462,0.6030573419633373,2.269625044703644,2.4481875549991634,1.9707601870127318,0.9652692184408284,-0.2988648576909105,-1.4829183365583491
60,2024-10-27T10:39:23.121879,-0.19532058063479604,0.2112091332124007,0.5611455303812567,0.7607234358481215,0.7564661110160531,0.5495143026357208,2.3550418204499284,2.405832107980751,1.8119816250532639,0.7326121289927278,-0.543060195396662,-1.6732199789880258
61,2024-10-27T10:39:23.452220,-0.11798690179074277,0.2860629780138175,0.6134625138751328,0.7764852645568404,0.7314494156658757,0.49042228654302333,2.416677463876663,2.3391826500442736,1.6349057341836282,0.492557147147465,-0.781771729693042,-1.846625502896793
62,2024-10-27T10:39:23.785081,-0.039461795219548554,0.35802816857869335,0.6595847737386801,0.7844061714355232,0.699046568958229,0.4263780028568296,2.453909580349817,2.2489122051523673,1.4413206207358498,0.2475283399588355,-1.0125889596139586,-2.001383865193553
63,2024-10-27T10:39:24.115085,0.03946179521954817,0.42637800285682975,0.6990465689582285,0.7844061714355232,0.6595847737386807,0.3580281685786932,2.46636220122177,2.1359323211917607,1.2331811006108864,0,-1.233181100610883,-2.1359323211917607
64,2024-10-27T10:39:24.447124,0.1179869017907424,0.490422286543023,0.7314494156658755,0.7764852645568406,0.6134625138751331,0.28606297801381797,2.453909580349817,2.0013838651935374,1.012588959613969,-0.24752833995882856,-1.4413206207358635,-2.2489122051523482
65,2024-10-27T10:39:24.782514,0.19532058063479565,0.5495143026357209,0.7564661110160528,0.7607234358481215,0.5611455303812576,0.2112091332124005,2.4166774638766624,1.8466255028968068,0.7817717296930384,-0.49255714714747195,-1.6349057341836073,-2.3391826500442936
66,2024-10-27T10:39:25.114522,0.27068191888919363,0.6030573419633378,0.7738440372687461,0.737279847720354,0.5031621183795524,0.1342225057570169,2.3550418204499346,1.6732199789880282,0.5430601953966651,-0.7326121289927331,-1.811981625053286,-2.405832107980735
67,2024-10-27T10:39:25.446641,0.3433099203197103,0.6505107287332046,0.7834077127148553,0.7063912327302477,0.44009779239514546,0.055880503997042925,2.269625044703644,1.4829183365583352,0.2988648576909139,-0.9652692184408214,-1.9707601870127145,-2.448187554999185
